date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250127,0,PM2.5,7,5,4,4,4,1,3,4,4,4,4,4,4,4,2,3,3,4,3,3,2,5,,4,3,5,3,5,5,5,3,4,4,5,4
20250127,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250127,0,PM10,32,32,26,26,26,21,24,22,26,28,27,23,21,26,19,24,21,17,17,16,13,28,,23,22,54,70,38,31,32,79,31,26,59,29
20250127,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250127,0,AQI,32,32,26,26,26,21,24,22,26,28,27,23,21,26,20,24,21,20,18,20,19,28,,23,22,52,60,38,31,32,65,31,26,55,29
20250127,1,PM2.5,6,4,3,3,4,1,3,4,4,3,4,4,4,3,3,3,3,3,,3,2,3,,3,3,5,,4,3,5,3,4,4,5,4
20250127,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250127,1,PM10,23,24,22,20,22,20,21,20,19,24,23,19,20,16,15,14,13,14,,14,11,18,,19,20,47,,26,23,23,75,27,19,32,30
20250127,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250127,1,AQI,23,24,22,20,22,20,21,20,19,24,23,19,20,18,20,19,20,20,,19,19,18,,20,20,47,,26,23,23,63,27,19,32,30
20250127,2,PM2.5,4,3,3,4,4,2,3,4,4,3,4,4,5,4,4,3,3,2,3,3,2,3,,3,2,4,,4,3,4,3,4,4,4,4
20250127,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
