date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250318,0,SO2,3,1,8,2,4,5,2,3,1,3,1,3,1,3,5,5,4,2,4,3,3,3,2,4,1,3,3,3,3,1,1,3,4,3,
20250318,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250318,0,NO2,13,13,12,11,16,14,15,12,9,5,12,12,8,2,6,2,2,7,3,4,3,4,2,3,9,12,12,15,15,18,17,8,3,12,
20250318,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250318,0,O3,79,77,70,85,67,78,69,72,73,82,78,69,72,76,76,83,84,81,81,89,83,77,88,73,67,67,78,66,65,66,63,75,76,74,
20250318,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250318,0,CO,0.4,0.4,0.4,0.1,0.5,0.3,0.3,0.2,0.3,0.3,0.2,0.1,0.3,0.4,0.2,0.3,0.4,0.4,0.4,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.2,
20250318,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250318,1,SO2,3,1,8,2,4,6,3,3,1,3,1,3,3,3,5,5,4,3,4,3,3,3,3,4,1,3,3,3,3,3,1,3,3,3,
20250318,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250318,1,NO2,14,13,12,13,17,16,18,13,13,9,22,12,8,2,6,2,2,6,4,3,2,4,2,3,9,13,13,22,9,14,19,11,7,14,
20250318,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
