date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250115,0,PM2.5,6,5,6,4,6,3,5,4,4,3,5,6,7,6,7,5,5,3,4,8,6,4,5,6,3,6,9,6,5,4,5,4,5,4,4
20250115,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,0,PM10,17,15,16,13,17,15,14,12,12,13,14,9,20,17,16,15,11,9,7,18,13,9,10,11,10,32,32,20,15,16,13,14,13,19,8
20250115,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,0,AQI,17,17,16,18,17,17,16,14,17,18,16,16,20,17,16,15,16,18,18,18,15,15,15,15,14,32,32,20,15,16,13,16,16,19,20
20250115,1,PM2.5,6,4,5,3,6,5,5,4,4,3,4,6,8,6,7,5,6,3,5,5,4,5,5,7,4,9,9,6,4,4,5,4,4,5,5
20250115,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,1,PM10,15,14,12,12,17,15,13,12,12,12,13,9,20,16,14,13,11,9,8,14,9,10,10,12,11,49,42,21,12,14,17,14,11,18,8
20250115,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,1,AQI,15,17,16,18,17,17,15,13,16,18,16,15,20,16,16,15,16,18,17,14,17,14,14,14,14,49,42,21,13,15,17,16,15,18,20
20250115,2,PM2.5,5,4,4,3,5,5,5,4,4,2,4,5,7,7,7,5,6,4,6,5,4,4,5,9,4,8,10,7,5,4,5,5,3,4,6
20250115,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,2,PM10,15,12,11,10,15,13,11,11,14,11,12,9,19,15,14,12,11,11,11,16,10,9,9,15,14,42,38,19,14,13,14,12,11,15,10
20250115,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,2,AQI,15,16,16,17,15,15,15,14,14,18,15,13,19,15,15,14,15,17,16,16,17,14,13,15,14,42,38,19,14,15,14,16,13,16,18
20250115,3,PM2.5,5,4,4,3,4,5,5,5,4,2,4,5,7,7,7,6,7,4,6,7,4,5,5,9,4,7,11,6,4,4,5,4,3,5,10
20250115,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,3,PM10,12,10,9,9,14,11,11,10,12,9,11,8,18,14,13,15,13,11,11,22,10,9,9,17,14,29,36,16,12,11,19,12,12,20,13
20250115,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,3,AQI,15,16,16,17,14,15,15,13,14,17,15,13,18,14,15,15,15,17,15,22,14,14,13,17,14,29,36,16,12,14,19,16,14,20,15
20250115,4,PM2.5,5,4,4,3,4,5,5,5,4,2,4,5,6,7,7,6,6,5,6,9,4,5,5,9,4,6,10,6,4,4,5,4,3,8,9
20250115,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,4,PM10,12,9,8,10,14,11,11,9,12,8,12,9,17,14,12,14,13,12,11,26,10,9,10,19,14,21,30,17,10,11,16,12,11,32,15
20250115,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,4,AQI,14,15,17,14,14,15,15,14,15,18,14,11,17,14,14,14,14,13,14,26,10,14,10,19,14,21,30,17,10,11,16,16,14,32,15
20250115,5,PM2.5,5,4,3,3,5,4,5,5,4,3,4,4,6,8,7,5,6,5,7,9,4,5,5,9,4,6,9,8,5,4,6,5,4,10,12
20250115,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,5,PM10,12,10,9,12,14,11,11,9,12,19,13,9,16,17,12,13,12,11,11,28,10,8,9,18,14,20,28,29,11,11,18,11,13,38,17
20250115,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,5,AQI,15,14,17,12,16,15,15,15,15,19,14,12,16,17,14,14,15,14,15,28,10,13,11,18,14,20,28,29,11,11,28,16,15,38,18
20250115,6,PM2.5,5,3,4,3,5,4,5,5,7,5,4,6,6,6,6,5,6,5,7,8,4,6,5,9,4,8,8,12,7,4,6,4,4,14,14
20250115,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,6,PM10,12,9,10,13,14,10,11,9,23,33,15,13,16,14,10,13,12,11,11,25,12,9,10,16,13,23,20,39,24,15,19,11,13,48,17
20250115,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,6,AQI,14,12,15,13,19,14,13,12,23,33,15,13,16,14,15,14,15,15,15,25,12,11,10,16,13,23,20,39,24,15,29,16,13,48,20
20250115,7,PM2.5,7,4,6,6,5,5,12,5,13,6,11,14,6,5,6,5,6,7,7,6,8,9,7,9,4,7,6,12,10,7,13,4,4,16,15
20250115,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,7,PM10,17,14,21,25,14,11,15,11,40,44,39,27,15,12,11,16,14,16,12,22,21,15,12,16,13,23,16,40,32,25,,11,17,53,20
20250115,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115,7,AQI,17,14,21,25,14,13,18,11,40,44,39,27,15,15,14,16,15,16,14,22,21,15,12,16,13,23,16,40,32,25,27,16,17,52,22
