date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250314,0,SO2,11,3,12,9,9,12,9,4,7,10,6,5,6,5,3,10,7,8,9,11,12,7,8,11,11,5,11,3,4,6,4,3,8,6,4
20250314,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250314,0,NO2,28,29,27,31,29,29,35,29,29,30,31,21,26,15,17,20,19,18,17,28,26,10,14,27,23,18,13,28,23,21,26,35,31,24,35
20250314,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250314,0,O3,70,65,60,70,68,74,62,56,61,67,67,52,68,67,76,78,78,74,73,56,57,71,86,71,54,64,74,63,57,62,50,50,59,61,45
20250314,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250314,0,CO,0.8,1,0.9,0.6,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.6,0.8,0.8,1,0.9,1,1,0.6,0.7,0.9,1.1,0.8,0.7,0.7,0.8,0.8,0.6,0.7,0.7,0.8,0.8
20250314,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250314,1,SO2,10,2,11,8,9,11,9,3,7,10,7,5,7,6,1,10,8,11,12,12,10,7,7,9,6,5,11,2,3,5,3,3,6,6,4
20250314,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250314,1,NO2,22,26,22,28,25,26,30,29,30,29,31,20,27,17,18,17,15,24,24,27,24,9,14,25,20,21,18,23,18,22,23,39,53,27,36
20250314,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
