date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250219,0,SO2,4,3,5,1,4,3,2,3,1,2,1,3,3,3,2,4,4,2,3,1,3,1,3,3,1,3,4,3,3,3,1,1,3,3,2
20250219,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,0,NO2,11,13,9,7,12,13,14,10,7,9,8,13,2,2,4,2,1,8,2,4,1,4,4,1,3,13,9,8,19,23,23,13,13,13,4
20250219,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,0,O3,67,73,65,75,69,74,57,59,66,70,64,60,66,70,74,70,71,67,71,78,73,71,59,75,61,57,66,68,53,51,51,60,62,64,77
20250219,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,0,CO,0.3,0.3,0.2,0.2,0.2,0.3,0.4,0.1,0.2,0.2,0.3,0.1,0.3,0.2,0.1,0.4,0.3,0.5,0.2,0.2,0.3,0.1,0.3,0.2,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1
20250219,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,1,SO2,2,3,5,2,4,3,2,3,1,2,1,3,3,3,2,4,3,2,3,1,3,1,3,3,2,3,4,1,3,3,2,1,3,3,1
20250219,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,1,NO2,12,15,9,11,27,17,18,13,9,9,8,16,4,2,4,3,2,7,2,6,2,4,3,2,8,8,14,13,25,27,33,8,14,14,6
20250219,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,1,O3,65,69,64,68,52,70,53,54,64,69,63,55,62,67,72,66,68,67,69,74,71,61,57,71,54,61,59,59,47,45,40,61,58,61,72
20250219,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,1,CO,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.1,0.2,0.2,0.1,0.1,0.3,0.2,0.1,0.4,0.3,0.5,0.2,0.2,0.3,0.1,0.3,0.2,0.3,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1
20250219,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,2,SO2,2,3,5,1,3,3,3,3,1,2,1,3,3,3,3,4,3,2,4,1,4,1,3,3,2,3,4,1,3,3,2,3,3,3,1
20250219,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,2,NO2,18,18,18,19,32,28,30,14,14,16,17,15,5,1,5,6,6,7,4,11,2,4,4,5,9,8,14,21,25,32,34,11,19,20,5
20250219,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219,2,O3,57,65,52,60,46,57,40,51,55,60,54,52,59,65,65,57,60,63,63,67,68,48,58,67,53,60,57,49,45,36,39,54,49,53,72
20250219,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
