date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250225,0,PM2.5,55,51,48,55,42,48,42,32,51,55,41,41,24,21,20,32,29,20,19,31,31,22,33,36,36,46,53,64,54,51,54,22,35,56,33
20250225,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225,0,PM10,109,97,107,112,89,109,95,83,115,110,121,99,49,51,36,56,52,37,36,74,71,72,60,89,96,106,109,127,124,106,118,56,64,128,56
20250225,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225,0,AQI,80,74,79,81,70,80,73,67,83,80,86,75,49,51,36,53,51,37,36,62,61,61,55,70,73,78,80,89,87,78,84,53,57,89,53
20250225,1,PM2.5,57,56,51,55,38,48,32,31,52,51,36,30,24,22,20,32,30,19,20,28,28,23,33,38,40,58,59,66,62,59,67,21,36,59,29
20250225,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225,1,PM10,108,100,107,114,80,108,76,73,117,104,106,81,49,52,37,57,55,35,38,68,65,74,59,92,99,115,123,132,135,116,117,50,64,126,48
20250225,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225,1,AQI,79,77,79,82,65,79,63,62,84,77,78,66,49,51,37,54,53,35,38,59,58,62,55,71,75,83,87,91,93,83,90,50,57,88,48
20250225,2,PM2.5,54,59,36,57,32,46,37,29,52,28,30,31,24,25,21,29,25,18,23,31,27,24,33,40,40,58,65,69,61,62,71,23,28,62,26
20250225,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
