date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250424,0,SO2,1,1,4,6,2,6,3,3,1,1,4,1,3,3,8,2,2,2,3,5,3,3,1,5,1,3,3,3,3,3,3,3,2,3,4
20250424,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,0,NO2,4,7,8,5,15,8,4,7,4,4,4,5,4,2,8,2,2,3,2,2,2,5,2,2,4,9,10,7,8,11,7,1,6,7,5
20250424,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,0,O3,83,81,75,86,81,87,72,83,79,86,92,85,81,65,83,89,79,82,82,83,83,81,87,90,72,76,87,81,80,80,75,77,79,88,79
20250424,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,0,CO,0.2,0.2,0.2,0.3,0.4,0.1,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.3,0.1,0.2,0.3,0.3,0.4,0.2,0.4,0.1,0.2,0.3,0.4,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3
20250424,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,1,SO2,2,1,4,6,2,6,4,3,1,1,4,1,3,3,8,2,2,3,3,5,3,3,1,6,2,3,5,3,3,3,3,3,2,3,4
20250424,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,1,NO2,3,5,6,2,13,8,11,9,6,3,4,8,4,2,8,1,2,3,2,2,2,5,1,1,5,10,11,16,7,12,7,2,3,9,4
20250424,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,1,O3,81,80,74,85,80,84,61,73,71,84,90,78,81,65,83,89,79,79,79,79,80,75,85,85,68,73,84,66,77,75,73,74,79,83,77
20250424,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,1,CO,0.2,0.2,0.2,0.3,0.4,0.1,0.3,0.2,0.2,0.1,0.3,0.1,0.3,0.3,0.1,0.2,0.3,0.3,0.3,0.2,0.4,0.1,0.2,0.3,0.4,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3
20250424,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,2,SO2,2,2,4,6,3,7,,3,1,3,4,1,3,3,8,2,2,2,3,4,3,3,1,6,2,3,4,3,3,3,1,3,2,3,4
20250424,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,2,NO2,4,6,6,3,14,8,,13,10,4,10,13,3,2,8,1,2,3,2,2,2,5,2,6,9,12,17,17,9,11,9,2,3,10,4
20250424,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,2,O3,79,77,72,82,77,81,,60,62,80,79,66,79,64,80,88,79,77,77,75,74,64,81,77,61,70,77,60,72,73,69,71,77,78,76
20250424,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,2,CO,0.2,0.2,0.2,0.3,0.4,0.1,,0.2,0.2,0.1,0.3,0.2,0.3,0.3,0.1,0.2,0.3,0.3,0.3,0.2,0.4,0.1,0.2,0.3,0.4,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3
20250424,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250424,3,SO2,2,1,4,6,3,6,4,3,1,3,4,1,3,3,7,2,2,2,3,4,3,3,1,6,1,3,4,3,3,3,1,3,2,3,4
