date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250402,0,SO2,5,3,5,5,3,6,3,1,2,4,3,1,1,3,6,5,4,3,5,5,3,3,2,5,2,1,4,3,3,3,3,3,4,1,4
20250402,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,0,NO2,8,8,5,6,14,7,10,6,4,9,3,8,1,2,4,1,3,3,3,2,2,3,3,11,9,14,6,5,6,9,12,6,18,11,4
20250402,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,0,O3,83,84,76,91,78,83,71,77,75,79,83,69,87,76,84,87,80,73,75,86,81,74,88,80,66,66,74,78,77,80,67,71,57,79,84
20250402,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,0,CO,0.3,0.4,0.3,0.3,0.4,0.4,0.5,0.2,0.3,0.2,0.2,0.2,0.4,0.2,0.1,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2
20250402,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,1,SO2,5,3,6,5,3,6,3,1,1,4,3,3,1,3,6,5,4,2,5,5,3,3,1,5,2,1,4,3,3,3,3,3,4,3,4
20250402,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,1,NO2,8,7,6,6,17,7,12,11,6,11,4,12,1,2,4,1,2,2,1,9,2,3,3,9,12,22,15,5,7,10,18,11,23,18,4
20250402,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,1,O3,80,83,74,88,73,80,68,70,70,76,80,63,86,73,81,88,84,71,72,77,78,64,85,79,61,56,62,76,74,77,60,59,43,69,82
20250402,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,1,CO,0.3,0.4,0.3,0.3,0.4,0.4,0.5,0.2,0.3,0.2,0.2,0.2,0.4,0.2,0.1,0.4,0.4,0.2,0.4,0.3,0.3,0.4,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2
20250402,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250402,2,SO2,5,3,5,5,3,6,3,1,1,4,3,3,1,3,6,5,4,2,4,5,3,3,1,5,2,1,5,3,3,3,3,3,4,2,4
