date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250413,0,SO2,5,3,6,6,2,6,3,3,1,1,3,3,3,3,6,5,4,2,1,3,3,3,1,5,2,3,3,3,3,3,3,2,4,3,4
20250413,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,0,NO2,3,6,3,8,7,3,8,2,1,2,2,2,1,2,6,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,5,2,1,2,2
20250413,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,0,O3,77,75,74,85,76,80,67,77,71,82,76,79,79,2,78,80,82,74,75,80,77,76,80,82,65,61,76,74,76,76,71,72,70,83,76
20250413,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,0,CO,0.3,0.4,0.3,0.5,0.3,0.2,0.5,0.2,0.2,0.2,0.1,0.2,0.5,0.3,0.3,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.5,0.1,0.2,0.2,0.2,0.1,0.3,0.2,0.3
20250413,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,1,SO2,5,3,214,5,2,6,3,3,1,1,3,3,3,3,7,5,4,2,1,3,3,3,1,5,1,3,4,3,3,3,3,2,4,3,4
20250413,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,1,NO2,4,6,3,7,8,2,7,2,1,2,2,1,1,2,6,1,2,2,2,2,2,2,2,2,2,1,2,4,5,2,5,2,1,1,2
20250413,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,1,O3,76,75,73,85,75,81,67,77,71,82,76,75,79,2,78,81,80,74,74,79,77,75,80,81,62,61,75,67,71,75,70,72,70,83,77
20250413,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,1,CO,0.3,0.4,0.3,0.5,0.3,0.2,0.5,0.2,0.2,0.2,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.5,0.1,0.3,0.2,0.2,0.1,0.3,0.2,0.3
20250413,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,2,SO2,5,3,36,6,2,6,3,1,1,1,3,1,3,3,7,5,4,2,1,3,3,3,1,5,2,1,3,3,3,3,1,2,4,3,4
20250413,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,2,NO2,5,6,3,7,8,2,7,2,1,2,2,2,1,2,6,1,1,2,2,2,2,2,2,2,3,1,2,4,5,2,5,2,2,2,2
20250413,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,2,O3,76,75,74,86,75,80,68,77,72,83,78,70,78,2,79,81,79,74,74,78,75,73,79,80,56,60,75,59,66,75,69,73,70,85,77
20250413,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,2,CO,0.3,0.4,0.3,0.5,0.3,0.2,0.5,0.2,0.2,0.2,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.5,0.1,0.2,0.2,0.2,0.1,0.3,0.2,0.3
20250413,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250413,3,SO2,6,3,6,6,3,6,3,1,1,1,3,3,3,3,7,5,4,2,1,2,3,3,1,5,2,1,3,3,3,3,3,2,4,3,4
20250413,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
