date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250105,0,PM2.5,55,59,51,51,49,52,40,42,49,28,,32,23,,16,23,25,26,19,28,35,32,43,41,42,59,66,71,60,62,92,21,29,51,23
20250105,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250105,0,PM10,98,90,92,95,92,95,81,84,99,69,,71,52,,28,41,39,32,32,59,65,63,77,91,89,98,110,119,108,101,129,53,70,111,41
20250105,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250105,0,AQI,75,80,71,73,71,73,66,67,75,60,,61,51,,28,41,39,38,32,55,58,57,64,71,70,80,89,95,82,84,122,52,60,81,41
20250105,1,PM2.5,51,58,50,50,48,54,42,37,48,27,,33,25,,20,24,28,20,15,26,34,33,41,36,39,52,60,69,57,62,95,18,21,35,18
20250105,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250105,1,PM10,90,86,89,95,89,97,84,71,102,67,,72,54,,32,41,43,26,26,54,62,62,73,78,81,87,100,116,105,105,131,52,60,78,33
20250105,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250105,1,AQI,70,79,70,73,70,74,67,61,76,59,,61,52,,32,41,43,29,26,52,56,56,62,64,66,72,82,93,78,84,125,51,55,64,33
20250105,2,PM2.5,26,55,49,45,29,36,38,37,41,28,,30,24,,17,23,27,19,17,26,30,32,39,35,38,60,77,74,59,59,98,17,21,39,15
20250105,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250105,2,PM10,50,79,85,90,58,64,80,64,92,66,,67,48,,27,39,41,27,28,54,56,58,69,75,77,96,121,127,108,100,135,45,58,90,29
