date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250403,0,PM2.5,23,21,22,23,19,21,19,20,20,22,21,19,13,18,9,13,13,13,11,16,15,10,17,14,18,20,19,23,20,22,17,15,18,22,
20250403,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250403,0,PM10,52,51,50,57,42,52,48,63,57,57,83,54,29,48,21,28,34,26,24,45,40,31,30,49,50,49,46,63,56,56,49,49,65,61,
20250403,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250403,0,AQI,51,51,50,54,42,51,48,57,54,54,67,52,29,48,21,28,34,26,24,45,40,31,30,49,50,49,46,57,53,53,49,49,58,56,
20250403,1,PM2.5,24,21,22,25,19,20,19,20,22,21,23,24,12,16,9,13,12,13,11,12,14,12,13,16,18,25,21,22,22,24,25,14,19,26,
20250403,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250403,1,PM10,55,50,52,59,43,49,48,61,74,61,87,60,28,42,22,29,24,26,24,34,35,32,25,56,54,56,49,60,58,60,49,39,60,70,
20250403,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250403,1,AQI,53,50,51,55,43,49,52,56,62,56,69,55,28,42,22,29,24,26,24,34,35,32,25,53,52,53,49,55,54,55,49,39,55,60,
20250403,2,PM2.5,26,22,25,28,20,23,23,18,26,23,22,24,11,15,9,15,15,14,12,11,14,10,13,17,17,25,20,23,23,22,27,13,18,28,
20250403,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250403,2,PM10,60,52,60,64,48,51,52,48,84,70,80,64,27,40,25,38,32,27,27,36,29,27,25,60,52,49,51,59,60,54,72,36,58,75,
20250403,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
