date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250126,0,SO2,8,3,9,9,7,7,8,3,7,6,3,2,2,1,4,5,3,4,2,3,3,3,3,2,2,3,3,1,1,4,4,1,4,3,3
20250126,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,0,NO2,19,20,33,40,29,29,32,39,57,40,27,28,35,32,21,31,34,49,42,35,31,20,25,53,39,40,44,30,38,29,57,37,44,24,16
20250126,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,0,O3,61,51,55,52,62,65,59,14,28,45,56,45,29,35,31,36,32,27,22,26,38,43,34,22,25,30,31,46,24,40,17,20,14,54,63
20250126,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,0,CO,0.9,,0.9,0.9,1,1.1,1.2,1.2,1,0.9,1.1,0.9,1.2,1.2,1.2,1.5,1.5,1.5,1.4,1.2,1.2,1.1,1.5,1.2,1.3,1.3,1.1,1.1,1,1,1.4,1.4,1.3,0.9,1
20250126,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,1,SO2,7,4,9,8,7,6,8,3,7,5,3,2,2,198,4,5,3,3,2,3,3,3,1,2,2,4,3,1,1,3,3,1,4,1,2
20250126,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,1,NO2,20,20,21,31,27,27,28,34,38,41,23,24,11,10,18,24,30,59,39,36,33,20,22,48,33,42,36,29,26,21,21,42,39,18,23
20250126,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,1,O3,59,63,68,62,63,66,59,22,44,42,59,48,52,53,36,39,34,12,22,28,36,42,38,22,26,28,40,45,41,50,60,16,16,61,53
20250126,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,1,CO,1,,0.9,0.9,1,1.1,1.2,1,1,0.9,1.1,0.9,0.3,0.4,1.1,1.2,1.4,1.5,1.3,1.2,1.2,1.1,1.3,1.2,1.3,1.2,1,1,1,0.9,0.9,1.4,1.3,0.9,1
20250126,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,2,SO2,7,3,8,6,6,5,6,3,5,4,2,1,1,18,4,5,3,2,1,3,2,3,3,1,2,3,1,3,3,1,3,2,4,1,2
20250126,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,2,NO2,20,26,25,33,25,27,26,28,31,31,23,26,5,7,9,10,14,50,43,32,36,20,23,45,33,26,29,25,18,18,27,26,34,15,28
20250126,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,2,O3,54,51,59,53,59,62,54,31,50,52,57,43,59,55,55,55,58,18,16,26,31,34,32,18,21,46,45,49,53,52,47,40,25,61,43
20250126,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,2,CO,1,,1,1,1,1.2,1.1,1,0.9,0.9,1.1,0.9,0.1,4.1,0.4,0.6,0.7,1.5,1.4,1.2,1.2,1.1,1.3,1.2,1.3,1,0.9,1,0.9,0.8,1,1,1.2,0.9,1
20250126,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,3,SO2,5,2,7,5,4,5,5,3,4,3,2,3,1,3,4,4,3,2,2,3,2,3,3,1,2,2,3,3,3,3,3,2,3,3,1
20250126,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,3,NO2,16,27,28,31,21,20,25,26,38,23,24,31,8,6,8,10,16,43,38,25,28,20,23,38,30,17,20,24,20,17,20,13,7,14,24
20250126,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250126,3,O3,54,46,49,51,54,59,49,29,41,59,50,35,56,197,52,58,52,25,23,27,33,25,33,22,23,46,47,44,43,44,48,50,65,59,46
20250126,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
