date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250324,0,SO2,6,1,8,4,4,7,4,2,3,4,3,1,1,3,3,6,5,3,4,6,3,4,3,6,3,3,6,2,2,1,3,3,4,3,5
20250324,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250324,0,NO2,51,44,60,58,57,35,73,83,98,78,93,98,12,21,13,27,27,13,2,81,45,33,32,86,64,40,43,39,39,35,30,67,34,72,12
20250324,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250324,0,O3,39,35,20,32,36,43,14,1,2,9,8,2,71,28,62,46,42,61,75,4,31,28,31,10,16,39,40,37,29,33,57,7,48,11,62
20250324,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250324,0,CO,0.5,0.6,0.5,0.2,0.3,0.5,0.6,0.5,0.4,0.5,0.5,0.3,0.5,0.5,0.2,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.2,0.5,0.4,0.7,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.3
20250324,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250324,1,SO2,6,3,8,3,4,7,4,1,3,4,3,1,2,3,5,6,4,3,4,5,3,4,2,6,3,4,6,2,2,1,3,3,4,3,6
20250324,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250324,1,NO2,59,42,70,57,62,42,73,74,96,47,87,93,32,17,13,25,24,5,2,71,24,21,29,85,70,51,45,36,50,43,27,33,28,85,5
