date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250603,0,SO2,2,2,2,3,3,3,2,3,1,3,2,3,3,2,5,4,2,1,1,4,2,3,2,5,2,2,1,,2,3,3,3,2,3,3
20250603,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,0,NO2,28,13,19,21,31,29,16,13,23,16,18,27,17,3,11,19,2,6,7,36,10,14,8,20,18,52,40,,17,31,28,19,19,73,20
20250603,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,0,O3,62,32,64,62,44,44,63,70,53,77,70,54,54,40,63,58,52,68,63,29,47,77,58,51,42,29,38,,45,37,27,62,47,22,56
20250603,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,0,CO,0.2,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.2,0.3,0.4,,0.5,0.2,0.2,0.2,0.1,0.2,0.2
20250603,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,1,SO2,2,2,3,3,3,4,2,3,1,3,2,3,3,1,6,4,1,1,1,4,2,3,2,5,2,3,1,,2,3,3,3,1,3,5
20250603,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,1,NO2,26,15,17,22,27,27,31,16,41,17,28,38,14,4,12,28,2,6,5,38,12,17,6,39,20,74,38,,23,69,54,17,32,78,13
20250603,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,1,O3,63,32,66,60,49,44,47,56,30,70,54,44,57,32,78,39,31,65,69,24,36,61,53,35,32,4,36,,28,8,1,56,29,5,62
20250603,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,1,CO,0.2,0.2,0.2,0.2,0.5,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.4,0.4,,0.5,0.2,0.2,0.2,0.2,0.3,0.2
20250603,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,2,SO2,2,2,3,3,3,4,2,3,2,3,2,3,4,3,6,3,1,2,1,4,2,3,2,4,3,3,1,,2,3,3,3,2,1,8
20250603,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,2,NO2,26,20,16,22,24,22,26,23,67,25,27,30,27,11,12,34,2,7,5,35,12,17,7,31,29,75,56,,32,52,51,22,40,79,14
20250603,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603,2,O3,63,29,67,58,51,53,51,45,4,60,53,49,42,22,75,22,25,62,68,23,28,50,41,33,21,5,23,,18,23,2,44,18,2,57
20250603,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
