date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250418,0,SO2,6,2,4,6,2,6,4,3,2,4,4,3,3,3,8,2,2,2,3,4,4,3,4,5,1,3,4,3,3,1,4,3,2,3,4
20250418,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,0,NO2,10,15,7,12,23,14,13,13,12,17,16,14,23,2,8,7,7,10,11,12,6,9,2,10,7,10,15,11,10,14,31,8,13,12,9
20250418,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,0,O3,84,77,74,85,75,84,90,77,73,73,,78,85,58,87,92,87,76,73,82,88,82,95,92,74,75,80,79,86,82,111,80,81,80,78
20250418,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,0,CO,0.4,0.5,0.3,0.4,0.4,0.5,0.4,0.2,0.2,0.3,0.3,0.2,0.1,0.3,0.2,0.3,0.3,0.3,0.5,0.1,0.4,0.1,0.3,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.8,0.1,0.2,0.2,0.3
20250418,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,1,SO2,6,2,5,6,3,6,4,3,2,4,4,3,3,3,8,2,2,3,1,4,5,3,2,5,1,3,4,3,3,1,2,3,2,3,4
20250418,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,1,NO2,14,21,9,17,33,23,17,16,15,23,26,17,28,4,8,8,14,15,11,14,6,9,4,12,11,20,32,22,17,22,50,11,25,17,16
20250418,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,1,O3,79,59,72,78,63,69,82,68,68,60,,74,79,50,81,88,71,69,73,79,87,72,92,87,67,61,58,61,75,69,77,71,64,69,64
20250418,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,1,CO,0.4,0.5,0.3,0.4,0.4,0.5,0.4,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.3,0.3,0.5,0.2,0.4,0.2,0.3,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.8,0.1,0.2,0.2,0.3
20250418,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,2,SO2,6,1,5,6,3,7,4,3,2,4,4,3,3,3,9,2,2,3,1,5,4,3,2,5,2,3,4,3,3,1,3,3,2,3,4
20250418,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250418,2,NO2,19,20,11,19,39,30,19,27,15,23,43,26,31,8,10,13,13,9,8,12,6,10,5,16,22,13,24,24,16,25,64,18,49,21,20
