date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250110,0,SO2,2,3,4,3,5,2,2,2,4,2,1,2,2,3,4,3,2,3,1,3,1,2,3,3,4,3,1,3,1,3,3,2,8,1,4
20250110,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,0,NO2,15,20,20,21,20,16,30,19,27,49,15,38,10,3,7,22,20,4,4,17,6,3,3,8,9,15,5,36,16,17,49,27,35,47,15
20250110,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,0,O3,49,52,42,45,49,59,35,42,39,17,40,24,58,56,61,38,40,67,62,50,59,61,61,53,52,57,58,28,44,45,19,31,18,18,48
20250110,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,0,CO,0.3,0.2,0.5,0.3,0.2,0.4,0.5,0.3,0.4,0.3,0.4,0.3,0.6,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.1,0.4,0.2,0.1,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.7,0.3,0.4,0.4
20250110,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,1,SO2,1,3,4,3,4,2,2,2,4,2,1,2,2,202,3,3,2,1,,3,1,2,3,3,4,3,1,3,1,1,2,2,9,1,4
20250110,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,1,NO2,21,21,21,21,41,18,26,19,27,50,11,47,11,3,7,22,20,33,,8,3,4,2,10,9,22,15,53,20,18,69,27,27,65,11
20250110,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,1,O3,42,43,40,45,29,57,39,38,38,16,43,16,58,56,61,37,38,33,,60,63,59,61,52,52,48,45,7,41,46,3,32,25,2,53
20250110,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,1,CO,0.3,0.3,0.5,0.3,0.2,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.5,0.2,0.2,0.3,0.3,0.4,,0.2,0.1,0.4,0.1,0.2,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.6,0.3,0.4,0.3
20250110,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,2,SO2,2,3,3,3,4,2,2,1,4,2,1,2,2,27,5,2,2,1,3,3,1,2,3,3,4,3,1,3,1,1,3,1,4,2,5
20250110,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,2,NO2,35,20,23,21,49,23,28,33,65,34,28,27,9,5,7,21,19,32,19,8,3,3,1,23,18,24,19,56,36,20,75,14,25,69,10
20250110,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,2,O3,27,38,39,42,21,51,38,23,7,25,28,33,60,55,60,38,40,33,41,55,62,60,61,34,40,44,39,2,21,41,2,49,33,2,53
20250110,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,2,CO,0.3,0.2,0.5,0.3,0.2,0.4,0.4,0.3,0.4,0.2,0.4,0.4,0.5,3.9,0.2,0.3,0.3,0.4,0.2,0.2,0.1,0.4,0.2,0.2,0.3,0.2,0.2,0.4,0.4,0.3,0.3,0.3,0.2,0.4,0.4
20250110,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,3,SO2,2,3,3,3,4,2,2,1,4,2,1,2,2,3,4,3,1,1,3,3,1,2,3,3,4,3,1,3,3,1,3,1,2,1,5
20250110,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,3,NO2,26,28,34,32,44,26,37,47,74,39,49,31,12,3,9,20,19,22,9,8,4,3,4,15,15,29,13,57,44,37,71,5,13,64,12
20250110,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,3,O3,37,30,28,34,22,46,28,7,1,25,8,28,56,193,60,38,39,39,48,55,61,58,54,43,43,37,44,1,11,17,2,61,47,1,47
20250110,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,3,CO,0.3,0.3,0.5,0.3,0.2,0.4,0.4,0.3,0.4,0.2,0.4,0.4,0.5,0.5,0.2,0.3,0.3,0.4,0.2,0.1,0.2,0.4,0.2,0.2,0.3,0.3,0.2,0.4,0.4,0.3,0.4,0.2,0.2,0.3,0.5
20250110,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,4,SO2,2,3,5,3,4,2,2,1,4,3,1,2,3,3,3,4,2,1,3,3,1,2,3,3,4,3,1,3,3,1,3,3,4,2,4
20250110,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,4,NO2,21,25,39,29,37,37,51,57,79,44,47,56,15,17,9,23,24,11,8,7,3,3,4,14,16,20,8,61,44,52,73,4,19,68,12
20250110,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,4,O3,45,39,24,37,27,37,11,2,2,20,11,8,53,75,60,35,30,49,49,50,61,58,57,45,42,45,45,2,8,2,2,56,41,,45
20250110,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,4,CO,0.2,0.3,0.5,0.3,0.2,0.4,0.4,0.3,0.5,0.3,0.4,0.4,0.5,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.4,0.4,0.3,0.3,0.2,0.2,0.4,0.5
20250110,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,5,SO2,1,3,4,4,3,1,2,1,4,3,1,2,2,3,3,2,1,3,3,3,1,2,3,3,4,3,1,3,3,1,3,3,7,1,4
20250110,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,5,NO2,26,23,29,23,36,28,53,55,65,43,48,58,10,10,9,27,27,6,5,8,7,3,2,10,11,20,8,56,50,51,71,11,24,66,19
20250110,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,5,O3,39,44,34,41,32,46,9,1,3,21,11,7,57,55,60,29,28,51,48,51,54,60,61,49,45,44,49,6,3,4,1,54,29,1,35
20250110,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,5,CO,0.2,0.2,0.5,0.3,0.2,0.4,0.5,0.3,0.4,0.3,0.3,0.4,0.5,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.4,0.2,0.2,0.3,0.2,0.1,0.4,0.4,0.3,0.4,0.2,0.3,0.4,0.6
20250110,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,6,SO2,1,3,4,3,4,1,3,1,4,3,1,2,3,3,4,2,2,1,3,3,1,2,3,3,4,3,1,1,3,3,2,1,9,1,5
20250110,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,6,NO2,23,23,27,25,31,48,41,51,43,53,54,60,12,4,8,25,22,13,3,10,8,3,1,10,10,23,7,37,46,45,64,13,22,66,39
20250110,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,6,O3,41,48,35,39,38,24,22,2,23,15,5,5,56,56,59,29,34,49,49,49,52,59,61,48,46,41,49,23,13,11,5,50,29,1,22
20250110,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,6,CO,0.2,0.2,0.5,0.3,0.2,0.4,0.5,0.3,0.4,0.3,0.4,0.5,0.5,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.4,0.2,0.3,0.4,0.8
20250110,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110,7,SO2,1,3,5,3,3,1,3,1,4,3,1,2,2,3,4,1,1,3,3,3,1,2,3,3,5,3,1,3,3,3,3,1,8,1,5
20250110,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
