date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250820,0,SO2,2,3,4,2,4,2,3,3,2,4,1,3,4,3,2,3,1,3,3,4,2,2,3,,3,1,3,3,2,3,1,3,3,3,3
20250820,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,0,NO2,18,9,13,4,15,20,16,11,7,12,19,13,11,1,2,5,6,11,8,5,4,8,11,,14,13,19,22,13,11,6,20,22,12,10
20250820,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,0,O3,57,40,59,54,51,34,40,15,42,26,32,18,27,27,27,23,10,42,38,61,60,48,44,,25,40,40,34,42,20,76,29,22,40,26
20250820,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,0,CO,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.6,0.5,0.6,0.8,0.4,0.4,0.4,0.5,0.6,0.6,0.4,0.3,0.6,,,0.7,0.7,0.5,0.7,0.6,0.4,0.1,0.6,0.5,0.5
20250820,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,1,SO2,2,3,5,2,3,2,3,2,2,4,1,3,4,3,2,3,1,3,2,3,1,2,3,,3,1,3,3,1,3,3,3,3,3,3
20250820,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,1,NO2,19,10,15,5,22,23,26,16,17,13,13,29,31,2,2,6,4,6,4,7,3,7,6,,19,17,26,21,19,14,5,15,25,27,8
20250820,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,1,O3,50,38,49,48,37,32,18,12,29,34,34,4,7,25,28,31,11,31,33,56,59,34,36,,33,31,29,31,25,14,66,22,11,17,20
20250820,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,1,CO,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.7,0.4,0.5,0.4,0.5,0.6,0.6,0.4,0.3,0.5,,,0.7,0.7,0.5,0.7,0.6,0.4,0.1,0.6,0.5,0.5
20250820,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,2,SO2,2,3,4,2,3,2,3,2,2,4,1,3,4,1,2,3,1,3,2,4,2,2,2,,3,3,3,3,2,3,3,3,3,1,2
20250820,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,2,NO2,20,12,19,8,30,19,36,9,20,10,6,18,18,2,2,6,4,5,2,4,3,7,5,,17,31,36,34,22,16,10,9,19,31,8
20250820,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,2,O3,44,35,36,38,21,39,7,11,19,29,37,11,14,26,23,27,6,31,27,59,60,23,31,,36,14,17,17,32,19,46,21,16,8,19
20250820,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,2,CO,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.4,0.5,0.4,0.5,0.5,0.6,0.4,0.3,0.5,,,0.7,0.7,0.5,0.7,0.6,0.4,0.1,0.6,0.4,0.4
20250820,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,3,SO2,2,3,5,2,3,2,3,3,2,3,2,3,4,1,2,3,1,3,2,4,1,2,3,,3,1,4,3,1,3,3,3,3,3,3
20250820,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,3,NO2,20,8,19,13,31,18,26,10,15,13,10,20,25,6,2,6,5,5,1,4,3,11,5,,21,23,32,28,17,25,41,11,16,27,11
20250820,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,3,O3,39,14,36,29,15,28,16,7,14,12,30,4,15,25,53,19,7,22,25,62,60,24,24,,27,22,20,18,22,13,6,23,20,8,12
20250820,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250820,3,CO,0.6,0.5,0.5,0.5,0.5,0.6,0.4,0.4,0.6,0.5,0.5,0.5,0.6,0.7,0.4,0.5,0.4,0.5,0.5,0.6,0.4,0.3,0.6,,,0.6,0.6,0.5,0.6,0.5,0.4,0.2,0.6,0.4,0.5
