date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250303,0,PM2.5,19,17,16,15,18,15,15,41,21,51,53,44,20,18,,25,29,16,15,16,14,20,26,17,18,14,16,17,19,18,27,29,29,54,51
20250303,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,0,PM10,41,,39,39,43,43,36,72,50,99,102,90,46,43,,49,51,35,34,41,33,50,48,43,47,39,42,45,45,45,49,62,53,110,73
20250303,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,0,AQI,41,25,39,39,43,43,36,61,50,75,76,70,46,43,,49,51,35,34,41,33,50,48,43,47,39,42,45,45,45,49,56,52,80,70
20250303,1,PM2.5,14,13,12,10,17,12,34,39,32,48,53,45,23,19,,23,27,15,15,19,13,19,28,19,19,12,15,17,19,12,23,27,32,59,42
20250303,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,1,PM10,33,,30,27,40,36,70,68,72,97,102,90,47,43,,45,47,34,34,50,30,44,50,47,52,31,38,45,45,32,51,57,57,118,62
20250303,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,1,AQI,33,19,30,27,40,36,60,59,61,74,76,70,47,43,,45,47,34,34,50,30,44,50,47,51,31,38,45,45,32,51,54,54,84,59
20250303,2,PM2.5,14,11,11,9,15,12,41,37,41,45,44,44,23,20,,18,23,16,16,18,12,17,26,19,19,11,15,19,14,11,17,24,30,55,43
20250303,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,2,PM10,32,,32,24,35,36,78,66,84,90,83,84,49,44,,38,41,36,35,46,29,40,47,51,51,31,37,49,37,28,46,54,57,111,60
20250303,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,2,AQI,32,16,32,25,35,36,64,58,67,70,67,67,49,44,,38,41,36,35,46,29,40,47,51,51,31,37,49,37,28,46,52,54,81,60
20250303,3,PM2.5,15,12,11,12,17,14,30,34,43,36,39,28,23,20,,17,19,16,,14,13,17,22,17,15,13,17,16,12,10,18,24,30,52,43
20250303,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,3,PM10,35,,30,31,40,42,59,58,87,73,74,56,50,45,,37,36,35,,37,30,37,39,49,43,34,44,43,31,28,43,52,56,103,58
20250303,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,3,AQI,35,18,30,31,40,47,55,54,69,62,62,53,50,45,,37,36,35,,37,30,37,39,49,43,34,44,43,31,28,43,51,53,77,60
20250303,4,PM2.5,15,14,17,12,19,12,24,32,50,30,35,31,24,20,,15,17,16,16,14,14,17,23,15,14,14,20,15,11,11,17,26,30,54,44
20250303,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,4,PM10,34,,43,34,45,37,51,53,104,62,66,60,51,47,,32,33,34,35,38,32,35,40,42,41,39,51,41,28,30,40,54,57,110,61
20250303,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,4,AQI,34,20,43,34,45,47,51,52,77,56,58,55,51,47,,32,33,34,35,38,32,35,40,42,41,39,51,41,28,30,40,52,54,80,62
20250303,5,PM2.5,17,14,15,12,15,12,24,32,41,27,30,35,26,21,21,14,16,16,16,15,16,24,22,16,15,16,25,13,12,12,21,25,32,51,43
20250303,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,5,PM10,39,,38,33,37,36,51,51,87,56,57,65,53,48,38,32,31,34,35,40,36,47,38,42,42,44,62,36,30,32,37,54,58,101,60
20250303,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,5,AQI,39,20,38,33,37,46,51,51,69,53,54,58,52,48,38,32,31,34,35,40,36,47,38,42,42,44,56,36,30,32,37,52,54,76,60
20250303,6,PM2.5,17,14,14,13,17,13,25,31,38,28,29,32,25,21,,13,15,16,17,16,15,30,22,16,15,22,20,13,13,13,26,27,43,47,43
20250303,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,6,PM10,38,,38,35,43,38,53,49,79,59,56,58,52,49,,29,30,34,36,41,35,53,38,41,41,57,50,36,32,35,46,56,73,92,61
20250303,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,6,AQI,38,20,38,35,43,43,52,49,65,55,53,54,51,49,,29,30,34,36,41,35,52,38,41,41,54,50,36,32,35,46,53,62,71,60
20250303,7,PM2.5,19,15,18,14,18,14,26,29,36,29,30,30,26,22,,13,15,18,17,16,16,25,23,17,16,17,16,14,12,11,26,27,35,48,44
20250303,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,7,PM10,42,,48,40,44,42,55,45,76,61,56,53,53,49,,28,29,37,37,44,38,45,40,45,44,43,41,38,30,31,57,57,60,96,62
20250303,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,7,AQI,42,22,48,40,44,42,53,45,63,56,53,52,52,49,,28,29,37,37,44,38,45,40,45,44,43,41,38,30,31,54,54,55,73,62
20250303,8,PM2.5,19,17,17,13,19,17,24,25,34,29,27,27,24,22,,14,16,19,18,23,18,27,28,18,17,14,15,15,11,11,22,28,30,46,42
20250303,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,8,PM10,45,,46,38,46,49,52,42,72,61,55,49,50,52,,31,32,40,39,66,40,47,51,47,50,38,40,40,27,30,46,56,56,90,60
20250303,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,8,AQI,45,25,46,38,46,49,51,42,61,56,53,49,50,51,,31,32,40,39,58,40,47,51,47,50,38,40,40,27,30,46,53,53,70,59
20250303,9,PM2.5,18,13,19,11,19,18,20,21,32,28,21,21,25,23,,16,18,19,18,18,17,30,28,19,19,14,14,11,10,10,9,25,28,26,31
20250303,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303,9,PM10,42,,50,34,49,50,48,38,71,60,45,40,57,54,,35,36,43,40,48,40,53,53,51,53,37,40,32,24,28,39,61,53,52,48
20250303,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
