date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250307,0,SO2,4,4,5,3,4,6,3,3,2,6,1,1,1,1,5,4,4,2,3,3,2,3,2,5,2,1,6,1,1,1,3,3,4,3,4
20250307,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,0,NO2,23,26,25,38,28,25,29,46,40,35,33,38,23,13,13,11,11,28,11,54,11,18,16,62,46,44,45,25,42,35,85,52,32,25,9
20250307,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,0,O3,63,55,54,56,60,74,53,29,44,51,50,40,42,45,55,66,54,39,49,16,45,49,55,26,23,30,32,49,29,39,2,21,23,52,60
20250307,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,0,CO,0.4,0.5,0.5,0.5,0.5,0.4,0.6,0.3,0.3,0.4,0.2,0.2,0.5,0.4,0.2,0.4,0.5,0.6,0.4,0.4,0.4,0.3,0.3,0.3,0.6,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.4
20250307,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,1,SO2,4,4,5,3,4,6,3,3,2,6,2,3,1,2,5,4,4,2,4,2,2,3,2,5,2,1,6,1,1,1,3,3,3,3,4
20250307,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,1,NO2,27,31,31,45,33,39,28,38,58,44,39,44,16,13,12,16,29,22,11,23,9,17,14,81,58,52,59,27,47,35,74,41,37,36,8
20250307,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,1,O3,57,48,47,47,52,55,54,35,25,37,45,32,45,40,52,51,28,43,51,42,46,44,61,5,12,21,17,45,24,35,11,23,19,39,61
20250307,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,1,CO,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.3,0.3,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.5,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.7,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.2,0.3,0.4
20250307,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,2,SO2,5,4,5,3,4,6,4,3,2,6,1,3,1,3,4,4,3,2,3,3,2,4,2,5,3,1,6,1,1,2,1,3,3,1,4
20250307,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,2,NO2,33,37,36,42,34,40,35,34,56,39,48,60,18,10,12,23,37,21,14,16,8,16,13,71,56,69,73,43,56,45,59,37,34,38,9
20250307,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,2,O3,50,39,40,52,51,50,45,34,26,44,32,16,43,45,50,40,16,41,44,43,45,35,61,12,11,4,6,29,16,24,20,24,18,32,54
20250307,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,2,CO,0.4,0.6,0.5,0.5,0.5,0.4,0.6,0.3,0.3,0.4,0.2,0.3,0.5,0.4,0.2,0.4,0.6,0.4,0.4,0.3,0.4,0.2,0.2,0.7,0.9,0.5,0.4,0.3,0.4,0.4,0.5,0.2,0.2,0.4,0.4
20250307,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,3,SO2,5,5,5,3,4,6,4,3,3,6,2,3,2,3,4,4,4,2,4,2,2,4,3,5,3,1,6,3,2,2,1,3,3,2,4
20250307,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,3,NO2,48,51,37,55,41,59,36,54,46,43,66,59,22,16,12,16,15,25,15,17,7,20,16,67,58,72,73,68,67,70,66,24,41,42,13
20250307,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,3,O3,35,27,38,34,44,32,44,9,32,36,13,17,38,39,47,45,39,37,39,40,46,34,54,13,10,3,8,5,6,4,11,32,9,28,50
20250307,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,3,CO,0.4,0.6,0.5,0.6,0.5,0.5,0.6,0.3,0.3,0.4,0.3,0.3,0.5,0.4,0.2,0.4,0.5,0.5,0.5,0.3,0.4,0.3,0.3,0.9,1,0.5,0.5,0.4,0.5,0.5,0.5,0.2,0.2,0.4,0.4
20250307,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,4,SO2,5,4,6,3,5,7,3,3,2,7,1,3,1,3,5,4,3,2,4,3,2,5,4,5,3,1,6,1,2,2,1,3,3,2,3
20250307,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,4,NO2,56,59,44,62,50,78,41,57,43,47,62,55,31,19,15,13,15,25,14,17,7,20,19,71,60,69,71,73,71,58,72,27,35,43,15
20250307,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,4,O3,30,20,29,25,32,16,35,2,31,31,18,16,30,28,46,50,41,32,38,36,44,32,50,11,9,4,8,1,7,10,7,26,11,,43
20250307,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,4,CO,0.5,0.6,0.5,0.6,0.5,0.5,0.6,0.3,0.4,0.4,0.3,0.3,0.5,0.5,0.2,0.4,0.5,0.5,0.5,0.3,0.4,0.4,0.4,0.8,1,0.8,0.7,0.4,0.5,0.5,0.5,0.2,0.2,0.4,0.5
20250307,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,5,SO2,6,4,5,4,5,8,3,3,2,7,2,3,2,3,4,4,4,2,4,3,2,4,5,5,2,1,7,1,2,2,3,3,3,2,3
20250307,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,5,NO2,79,66,52,77,60,89,55,60,66,51,56,57,40,23,16,16,19,26,19,27,9,16,19,65,52,63,61,77,62,51,64,23,32,49,19
20250307,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,5,O3,10,13,22,13,25,3,21,2,16,23,22,14,21,25,43,47,33,31,33,26,37,34,50,15,13,7,13,2,11,13,10,28,12,20,36
20250307,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,5,CO,0.5,0.7,0.6,0.6,0.6,0.6,0.6,0.3,0.4,0.4,0.3,0.4,0.6,0.5,0.2,0.4,0.5,0.5,0.6,0.3,0.4,0.4,0.5,0.7,0.9,0.8,0.7,0.5,0.5,0.6,0.5,0.2,0.2,0.4,0.5
20250307,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,6,SO2,7,4,5,4,6,8,,3,2,6,2,3,2,3,5,4,3,3,,4,2,4,5,5,2,1,6,1,2,2,3,3,3,2,3
20250307,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,6,NO2,76,71,62,77,75,87,,57,82,52,59,53,44,31,23,16,13,30,,54,10,18,21,59,40,55,54,71,58,46,53,32,39,60,32
20250307,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,6,O3,10,7,13,12,10,3,,2,3,19,19,14,17,24,34,45,38,26,,5,35,37,45,19,19,12,17,1,13,17,16,19,7,13,23
20250307,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,6,CO,0.6,0.7,0.7,0.7,0.6,0.6,,0.3,0.5,0.5,0.3,0.4,0.7,0.7,0.3,0.4,0.5,0.6,,0.5,0.4,0.5,0.5,0.6,0.8,0.7,0.7,0.5,0.6,0.6,0.5,0.3,0.2,0.4,0.5
20250307,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,7,SO2,7,4,5,4,6,7,4,3,3,7,2,1,2,3,5,4,3,3,4,3,2,4,6,5,3,1,6,1,1,2,3,3,4,2,3
20250307,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,7,NO2,66,64,64,74,80,86,67,60,84,66,63,59,42,24,25,18,15,31,28,49,11,19,24,67,42,49,53,65,59,49,51,57,58,62,37
20250307,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,7,O3,18,13,9,13,4,3,3,2,2,10,15,10,17,20,20,42,37,26,27,7,33,35,42,13,19,17,18,7,11,14,16,6,2,11,17
20250307,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,7,CO,0.7,0.8,0.7,0.8,0.8,0.7,0.8,0.4,0.6,0.5,0.4,0.4,0.8,0.5,0.3,0.4,0.6,0.6,0.7,0.5,0.4,0.5,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.5,0.4,0.3,0.5,0.6
20250307,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,8,SO2,7,5,5,4,5,8,4,1,3,7,2,3,3,3,5,5,4,3,4,4,2,5,6,5,3,1,7,1,2,2,1,3,4,2,3
20250307,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,8,NO2,68,66,60,64,74,75,66,63,78,59,62,63,43,32,23,26,22,38,27,52,15,24,31,62,47,47,51,59,54,45,50,63,63,49,51
20250307,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,8,O3,19,15,15,24,6,11,5,3,7,16,13,6,22,22,23,39,34,24,29,5,31,34,40,19,18,22,23,14,17,19,17,7,6,27,16
20250307,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,8,CO,0.7,0.8,0.8,0.8,1,0.8,1,0.6,0.7,0.6,0.5,0.5,0.8,0.7,0.3,0.5,0.6,0.7,0.7,0.7,0.4,0.6,0.6,0.6,0.9,0.7,0.6,0.6,0.6,0.7,0.5,0.6,0.5,0.7,0.7
20250307,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,9,SO2,8,6,6,5,7,8,4,1,4,8,2,1,4,3,6,6,4,5,5,5,3,6,7,6,3,2,8,1,2,3,2,3,6,2,4
20250307,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,9,NO2,57,67,49,57,64,64,62,59,64,47,52,54,47,32,36,34,33,44,28,43,30,31,32,49,41,43,48,55,46,40,45,56,61,45,55
20250307,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,9,O3,30,18,29,32,21,24,11,9,22,32,27,20,24,28,17,40,40,36,33,25,25,34,46,33,26,28,32,19,29,32,24,15,10,33,21
20250307,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,9,CO,0.8,0.9,0.8,0.9,0.9,0.8,1.1,0.7,0.7,0.6,0.5,0.6,0.8,0.7,0.4,0.5,0.6,0.8,0.7,0.7,0.6,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.7,0.7,0.6,0.6,0.6,0.7,0.6
20250307,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,10,SO2,8,8,5,5,7,9,5,1,4,,3,2,4,1,7,6,5,6,7,6,6,7,8,8,5,2,8,2,3,4,4,1,5,3,4
20250307,10,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,10,NO2,52,57,44,51,57,59,60,54,57,44,49,55,48,32,40,34,33,42,36,33,30,24,29,44,37,43,49,49,40,35,38,56,53,46,54
20250307,10,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,10,O3,38,32,36,45,31,33,15,17,32,,35,23,26,31,25,47,48,43,44,42,47,48,59,45,35,34,39,30,41,44,47,20,21,36,27
20250307,10,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,10,CO,0.8,0.9,0.8,0.9,0.9,0.9,1,0.7,0.6,,0.5,0.6,0.8,0.7,0.4,0.5,0.6,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.9,0.7,0.7,0.7,0.7,0.8,0.6,0.6,0.6,0.6,0.6
20250307,10,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,11,SO2,8,8,5,6,7,10,5,2,4,6,3,3,5,2,8,6,5,7,8,7,7,7,8,8,6,3,10,3,3,5,5,1,6,3,4
20250307,11,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,11,NO2,41,49,,48,59,55,57,54,50,,47,51,47,30,36,33,33,42,38,26,26,21,25,43,36,42,49,40,40,31,,57,52,47,51
20250307,11,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,11,O3,55,47,,52,,47,21,23,41,42,40,29,31,36,40,49,49,49,49,66,67,69,80,,42,46,51,45,46,53,63,23,25,41,33
20250307,11,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,11,CO,0.7,0.9,,0.9,,0.9,1.1,0.7,0.6,0.6,0.5,0.6,0.8,0.7,0.5,0.5,0.6,0.8,0.8,0.7,0.7,0.6,0.6,,0.9,0.8,0.7,0.7,0.7,0.8,,0.6,0.6,0.6,0.6
20250307,11,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,12,SO2,8,8,,6,,10,5,2,5,6,4,3,4,2,7,6,5,7,8,7,7,7,8,,6,4,10,3,4,6,4,2,6,4,5
20250307,12,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,12,NO2,39,44,,38,51,46,59,58,44,38,44,45,54,36,41,31,31,43,40,27,28,24,28,,34,40,49,37,33,27,32,46,50,43,50
20250307,12,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,12,O3,62,58,,68,45,62,23,24,52,55,47,38,30,34,40,54,53,53,52,69,68,69,79,57,50,56,64,55,61,64,71,37,32,50,39
20250307,12,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,12,CO,0.7,0.8,0.7,0.8,1,0.9,1.1,0.8,0.6,0.6,0.5,0.6,0.8,0.7,0.5,0.5,0.6,0.8,0.8,0.7,0.7,0.6,0.6,,0.8,0.7,0.7,0.7,0.6,0.7,0.6,0.5,0.5,0.6,0.7
20250307,12,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,13,SO2,8,7,,6,8,10,6,3,5,7,4,3,4,2,7,6,5,7,8,7,6,8,8,9,6,5,10,4,3,5,3,2,6,4,5
20250307,13,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,13,NO2,31,34,26,30,,36,39,52,36,32,35,35,56,36,44,28,26,45,41,28,29,22,27,41,33,30,39,24,19,16,32,41,44,35,40
20250307,13,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,13,O3,75,73,62,82,73,78,54,36,68,72,64,54,32,37,46,62,63,55,57,74,71,75,85,71,58,74,86,78,86,88,77,49,46,69,54
20250307,13,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,13,CO,0.7,0.8,0.7,0.8,0.8,0.8,0.9,0.7,0.5,0.6,0.5,0.5,0.8,0.8,0.5,0.5,0.6,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.7
20250307,13,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,14,SO2,7,7,,5,7,9,6,3,5,7,4,3,5,2,8,6,5,7,8,7,6,7,7,8,6,4,9,4,4,5,1,2,6,4,6
20250307,14,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,14,NO2,19,22,20,22,20,24,27,28,29,20,24,24,54,36,45,29,28,44,39,27,28,22,26,37,29,24,31,22,17,14,28,28,32,22,18
20250307,14,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307,14,O3,91,90,71,96,91,94,73,67,81,95,83,74,37,43,49,64,67,62,67,80,76,79,92,82,67,85,99,83,89,92,88,71,67,91,91
20250307,14,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
