date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250917,0,SO2,3,3,4,2,4,3,3,1,2,2,2,3,2,3,6,3,1,1,4,4,3,1,1,,1,3,3,3,2,3,3,3,2,3,2
20250917,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,0,NO2,40,35,31,32,48,27,39,8,20,20,6,40,9,5,1,12,7,15,5,8,4,32,9,,11,34,36,32,27,37,18,11,23,40,5
20250917,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,0,O3,20,21,29,33,8,25,13,45,30,28,56,15,53,52,62,42,34,37,41,50,47,2,47,,51,28,30,31,33,27,30,32,14,21,57
20250917,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,0,CO,0.4,0.4,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.4,0.6,0.2,0.3,0.2,0.3,0.2,0.4,0.2,0.4,0.3,,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2
20250917,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,1,SO2,3,3,5,2,4,3,3,1,1,2,2,3,2,3,5,3,1,1,4,4,3,1,1,,1,3,3,3,2,3,3,3,2,3,1
20250917,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,1,NO2,46,39,24,25,44,36,26,7,15,15,8,24,9,5,1,10,7,8,5,6,2,26,24,,14,38,45,29,53,52,22,10,19,32,5
20250917,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,1,O3,15,21,39,42,14,14,25,47,37,39,49,30,54,50,61,40,33,33,40,50,48,2,18,,44,17,19,31,4,8,29,33,20,31,56
20250917,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,1,CO,0.3,0.4,0.4,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.4,0.6,0.2,0.3,0.2,0.3,0.2,0.4,0.2,0.4,0.4,,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2
20250917,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,2,SO2,3,3,4,2,4,3,3,1,2,2,2,3,2,3,6,2,2,1,4,4,3,2,2,,1,3,4,3,3,3,3,1,1,3,2
20250917,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,2,NO2,36,42,24,26,39,28,39,6,17,15,10,37,9,5,1,10,6,7,4,9,2,25,19,,13,34,40,26,53,54,42,10,21,59,4
20250917,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,2,O3,24,21,38,43,19,22,14,48,36,41,42,16,53,51,60,38,27,33,40,44,48,2,26,,45,19,20,37,2,4,9,33,18,8,54
20250917,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,2,CO,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.4,0.6,0.2,0.3,0.2,0.3,0.2,0.4,0.2,0.4,0.4,,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2
20250917,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,3,SO2,3,3,5,2,4,3,3,1,2,2,2,3,2,3,5,2,1,1,4,3,3,1,1,,3,3,4,3,3,1,3,1,2,3,2
20250917,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,3,NO2,29,40,24,25,37,23,52,7,26,13,7,52,9,5,1,12,7,7,4,11,7,26,20,,15,32,34,24,53,55,42,12,18,62,4
20250917,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,3,O3,31,21,37,42,21,28,5,42,27,43,44,2,51,51,59,34,20,36,42,39,38,2,4,,40,20,25,38,3,2,2,28,22,4,55
20250917,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,3,CO,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.4,0.6,0.1,0.2,0.2,0.3,0.2,0.4,0.2,0.3,0.4,,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2
20250917,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,4,SO2,3,3,5,2,4,3,3,1,2,2,2,3,2,3,5,3,2,1,4,4,3,1,1,,1,3,4,3,3,1,3,1,2,3,2
20250917,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,4,NO2,27,44,28,27,40,18,47,17,35,15,7,36,11,5,1,15,11,7,4,9,5,14,25,,30,35,36,24,56,56,41,13,17,57,4
20250917,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,4,O3,33,17,32,39,15,34,6,25,15,37,43,13,48,47,58,19,8,35,41,40,39,18,1,,20,20,24,38,2,2,2,25,21,8,53
20250917,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,4,CO,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.4,0.6,0.1,0.3,0.2,0.3,0.2,0.4,0.2,0.3,0.4,,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2
20250917,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,5,SO2,3,3,5,2,4,2,3,1,2,2,2,3,2,3,5,3,1,1,4,4,3,1,1,,1,3,4,3,3,1,3,3,2,3,2
20250917,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,5,NO2,26,35,30,36,35,21,49,22,26,23,17,37,12,7,3,23,19,7,4,9,6,19,15,,22,39,41,36,54,57,39,23,20,49,5
20250917,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,5,O3,33,25,31,32,19,30,4,23,23,23,26,10,46,45,54,10,1,33,34,37,35,14,15,,28,15,19,25,2,2,2,21,17,11,52
20250917,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,5,CO,0.3,0.3,0.4,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.1,0.2,0.4,0.6,0.1,0.2,0.2,0.3,0.2,0.4,0.2,0.3,0.4,,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2
20250917,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,6,SO2,3,3,5,2,4,3,3,1,2,2,2,3,3,3,6,3,1,1,4,4,3,3,1,,1,3,3,3,3,1,3,1,2,3,2
20250917,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,6,NO2,25,33,32,39,29,42,49,23,23,23,23,30,16,9,5,21,17,11,6,10,5,14,14,,15,25,28,44,51,55,38,18,20,48,5
20250917,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,6,O3,33,27,28,28,24,1,2,17,26,22,17,14,38,40,48,12,2,25,33,34,34,18,13,,35,26,29,16,2,1,1,25,16,12,51
20250917,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,6,CO,0.3,0.4,0.4,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.4,0.6,0.2,0.3,0.2,0.4,0.2,0.4,0.2,0.3,0.3,,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2
20250917,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,7,SO2,3,3,6,3,4,3,3,1,2,2,2,3,3,3,5,3,2,2,4,5,3,1,1,,1,3,4,3,3,3,3,1,2,3,2
20250917,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,7,NO2,31,25,38,42,38,28,44,18,25,27,26,23,38,12,7,21,14,14,6,10,6,15,9,,14,18,21,43,35,31,31,14,14,45,7
20250917,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,7,O3,25,30,22,25,12,16,4,20,21,18,12,16,17,36,46,7,2,25,26,33,33,18,28,,36,31,33,15,13,22,1,30,25,10,50
20250917,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,7,CO,0.3,0.4,0.4,0.3,0.2,0.2,0.4,0.2,0.3,0.3,0.2,0.2,0.4,0.6,0.2,0.3,0.2,0.4,0.2,0.4,0.2,0.4,0.3,,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2
20250917,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,8,SO2,3,3,6,3,4,3,3,1,2,2,2,3,3,1,6,3,2,2,4,4,4,1,1,,1,3,4,3,3,3,1,1,2,3,2
20250917,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
