date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250929,0,SO2,5,3,6,3,4,3,3,2,2,3,3,3,2,3,6,3,2,2,4,5,3,3,2,,3,3,5,1,3,3,3,1,2,1,2
20250929,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,0,NO2,40,31,53,51,81,34,65,21,62,52,18,23,10,15,1,36,32,12,5,29,10,14,9,31,34,55,52,38,29,35,50,37,13,61,16
20250929,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,0,O3,67,29,37,39,7,64,5,5,1,25,63,46,60,33,53,4,2,46,49,17,48,40,23,24,18,47,68,53,42,67,34,37,56,3,41
20250929,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,0,CO,0.7,0.6,0.6,0.7,0.7,0.5,0.5,0.4,0.5,0.4,0.2,0.2,0.4,0.4,0.2,0.3,0.3,0.6,0.4,0.5,0.3,0.4,0.5,,0.3,0.8,0.7,0.7,0.8,0.5,0.5,0.3,0.3,0.2,0.3
20250929,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,1,SO2,5,3,6,3,3,4,4,2,2,3,2,3,3,3,6,3,2,1,3,4,4,1,1,,3,3,5,1,3,3,3,1,2,2,2
20250929,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,1,NO2,62,29,59,63,58,45,62,33,61,41,17,32,19,12,1,22,22,11,4,30,9,11,8,21,24,62,67,57,23,57,50,33,13,67,13
20250929,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,1,O3,29,15,18,18,14,34,1,2,1,27,60,32,44,40,51,14,6,42,50,12,47,44,24,33,32,18,27,19,26,27,17,31,55,1,43
20250929,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,1,CO,0.9,0.6,0.5,0.8,0.5,0.6,0.5,0.4,0.5,0.3,0.2,0.2,0.4,0.3,0.2,0.3,0.3,0.5,0.3,0.5,0.3,0.4,0.5,,0.2,0.7,0.7,0.7,0.8,0.5,0.4,0.3,0.3,0.2,0.3
20250929,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250929,2,SO2,4,3,5,3,3,3,4,2,2,3,3,3,2,3,6,3,2,2,4,4,3,2,1,3,3,3,5,1,3,3,1,3,2,2,2
20250929,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
