date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250212,0,SO2,4,4,7,7,4,5,5,2,7,6,4,3,3,3,3,5,5,3,5,,4,2,3,2,4,7,10,3,3,3,8,4,6,4,1
20250212,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,0,NO2,7,10,10,15,10,12,16,13,24,27,18,17,3,2,4,6,8,11,13,,10,11,7,23,20,61,55,19,18,16,72,13,16,38,8
20250212,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,0,O3,70,78,65,68,73,79,59,59,54,52,60,54,70,70,74,74,76,67,62,,71,58,67,54,42,21,23,60,57,59,10,57,64,32,74
20250212,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,0,CO,0.2,0.2,0.3,0.3,0.2,0.3,0.4,0.1,0.4,0.4,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.5,0.3,,0.3,0.2,0.3,0.5,0.7,0.9,1,0.4,0.2,0.2,0.8,0.2,0.3,0.6,0.2
20250212,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,1,SO2,3,3,6,6,4,4,4,1,6,4,2,2,3,3,1,5,4,2,4,,4,2,3,3,3,5,7,2,2,2,5,3,5,3,1
20250212,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,1,NO2,4,7,8,11,11,8,14,11,15,14,11,10,3,2,4,5,8,10,8,,8,9,5,9,7,41,27,12,10,9,42,7,11,15,6
20250212,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,1,O3,72,81,66,72,70,83,60,60,62,67,68,58,69,70,73,76,77,67,67,,70,51,66,72,56,36,42,63,61,69,31,64,69,54,76
20250212,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,1,CO,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.2,0.1,0.2,0.3,0.2,0.3,0.3,0.4,0.1,,0.3,0.2,0.3,0.1,0.3,0.8,0.6,0.3,0.1,0.1,0.6,0.1,0.2,0.3,0.2
20250212,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,2,SO2,3,3,6,6,4,4,3,2,5,4,2,2,3,3,1,4,4,2,3,,4,2,3,3,3,2,6,1,3,1,3,3,5,2,1
20250212,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,2,NO2,4,7,11,10,10,8,16,11,15,9,10,10,4,2,4,5,7,8,5,5,8,7,4,9,8,28,20,10,7,4,23,6,12,6,7
20250212,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,2,O3,69,80,60,71,70,83,58,59,62,74,70,55,65,70,72,77,76,69,74,72,68,41,65,69,47,49,49,57,58,73,45,63,67,67,74
20250212,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,2,CO,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.3,0.3,0.4,0.1,0.5,0.3,0.3,0.2,0.1,0.3,0.6,0.3,0.2,0.3,0.3,0.4,0.1,0.2,0.2,0.2
20250212,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,3,SO2,3,3,6,6,3,3,4,2,5,3,2,1,3,3,3,4,3,1,3,5,3,2,3,3,3,1,4,1,3,1,2,1,4,1,1
20250212,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,3,NO2,5,9,17,17,9,10,11,11,15,8,7,10,4,2,4,5,6,4,4,7,7,6,4,9,8,16,5,11,8,4,16,5,11,5,6
20250212,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250212,3,O3,68,76,51,61,69,80,61,57,61,75,70,57,64,68,71,75,76,75,76,72,68,51,66,72,51,60,63,58,59,73,52,64,68,67,75
20250212,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
