date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250716,0,SO2,3,4,4,2,3,2,3,3,1,2,2,3,5,3,4,4,2,3,1,3,1,1,2,1,3,3,1,3,1,3,3,3,3,3,3
20250716,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,0,NO2,17,19,16,19,14,14,15,6,7,13,18,9,6,1,2,7,9,7,4,7,9,5,1,12,11,9,14,20,16,14,21,8,6,16,14
20250716,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,0,O3,60,54,55,57,62,49,51,54,53,51,59,51,58,59,43,60,36,72,70,66,58,73,79,65,58,61,65,50,54,54,44,78,68,55,56
20250716,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,0,CO,1.1,1.2,1.2,1.2,1,1.3,0.9,0.7,0.9,0.6,0.4,0.7,0.5,0.6,0.6,0.5,0.5,0.7,0.7,0.8,0.9,0.8,0.8,0.9,0.9,1.3,1.2,1,1.1,1.1,1.1,0.6,0.6,0.6,0.5
20250716,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,1,SO2,3,4,12,2,3,2,3,3,1,2,2,3,5,3,3,4,2,3,1,3,3,1,2,1,3,3,1,3,1,3,3,3,3,3,3
20250716,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,1,NO2,16,16,16,16,15,15,17,4,7,9,19,19,6,2,2,8,9,7,5,7,6,5,1,11,10,9,13,20,16,15,16,8,6,12,20
20250716,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,1,O3,61,58,53,62,58,45,48,49,46,51,55,33,66,62,29,52,32,80,75,67,58,70,74,66,60,56,63,46,54,50,52,70,62,51,44
20250716,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,1,CO,1,1.1,1.2,1.2,1,1.2,0.9,0.6,1.1,0.7,0.5,0.8,0.6,0.6,0.6,0.5,0.5,0.7,0.9,0.8,0.9,0.8,0.8,0.9,1,1.2,1.1,1.1,1.1,1,0.9,0.6,0.5,0.8,0.5
20250716,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,2,SO2,3,4,4,2,3,2,3,3,1,2,2,3,5,3,5,5,2,1,1,3,1,1,2,2,3,3,1,3,2,3,3,3,4,3,3
20250716,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,2,NO2,16,16,15,15,15,15,15,10,7,9,26,12,6,2,3,7,9,8,6,6,10,5,2,9,11,8,11,20,14,14,17,14,10,8,15
20250716,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,2,O3,59,56,52,63,55,45,51,40,50,49,44,40,73,68,37,46,21,80,72,70,58,66,73,66,60,57,66,46,53,48,48,56,52,51,48
20250716,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,2,CO,0.9,1,0.9,1.1,0.9,1.2,1,0.9,1.1,0.9,0.5,0.7,0.6,0.7,0.6,0.5,0.5,0.9,1,0.8,1,0.8,0.8,0.9,0.9,1.2,1.2,1.1,1,1,0.9,0.6,0.5,1,0.5
20250716,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,3,SO2,3,4,4,2,3,2,3,3,1,2,2,3,5,3,4,4,2,3,2,2,1,1,2,2,4,3,1,3,1,3,3,3,3,3,3
20250716,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,3,NO2,15,15,14,15,12,11,14,8,6,9,21,6,6,2,2,7,7,9,7,9,6,5,1,7,15,8,12,17,15,14,14,15,10,7,13
20250716,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,3,O3,60,55,54,64,57,53,49,38,47,44,45,35,69,62,53,43,16,72,68,60,64,66,66,72,54,57,66,50,50,47,49,49,50,49,47
20250716,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716,3,CO,0.9,1,0.8,1.1,0.9,1.2,1,1,1,1,0.7,0.9,0.7,0.8,0.6,0.5,0.5,0.9,1,0.8,1,0.8,0.8,0.8,0.9,1.1,1.1,0.9,0.9,0.9,0.8,0.6,0.5,1.1,0.6
20250716,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
