date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250108,0,PM2.5,2,3,3,2,2,2,4,3,3,5,3,3,3,1,2,2,3,3,2,4,4,3,2,3,2,2,2,2,2,2,3,3,6,4,3
20250108,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,0,PM10,7,7,7,5,7,6,8,8,7,16,8,9,6,6,4,7,9,4,3,8,8,7,5,6,6,9,12,9,8,8,15,14,14,18,6
20250108,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,0,AQI,17,18,15,17,17,19,15,15,16,16,17,13,18,17,19,17,18,19,18,15,17,16,16,17,15,16,16,16,16,17,15,16,16,18,21
20250108,2,PM2.5,3,3,4,4,3,2,5,4,3,4,4,3,3,1,2,2,2,3,3,3,3,2,2,3,3,4,4,3,4,3,2,2,7,4,4
20250108,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,2,PM10,9,9,10,8,12,8,9,9,8,13,12,7,6,7,5,6,8,5,6,7,6,6,5,9,6,35,47,13,8,8,13,13,14,11,9
20250108,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,2,AQI,17,18,13,15,16,19,15,15,16,17,15,15,20,38,20,19,20,19,19,17,19,17,18,19,16,35,47,15,15,15,15,16,16,13,20
20250108,3,PM2.5,2,3,3,3,3,2,5,3,3,3,2,2,3,1,2,2,2,3,3,2,2,2,2,3,2,4,4,3,4,2,3,2,5,3,4
20250108,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,3,PM10,8,8,8,7,11,10,8,8,8,13,11,7,6,6,6,7,8,5,5,7,5,5,4,7,5,32,47,17,10,10,12,12,13,15,11
20250108,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,3,AQI,19,20,17,17,18,21,15,15,15,18,15,14,20,90,20,19,20,20,19,17,19,18,19,20,17,32,47,17,17,18,17,18,17,17,21
20250108,4,PM2.5,3,3,3,3,4,2,4,3,4,3,2,3,3,1,2,3,2,3,3,3,3,2,2,3,3,3,4,2,3,2,2,3,6,3,4
20250108,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,4,PM10,8,9,10,8,11,8,9,9,10,15,11,8,6,7,6,7,8,5,6,7,5,5,4,10,6,16,24,12,9,9,42,12,12,11,14
20250108,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,4,AQI,19,19,16,16,16,20,16,17,17,19,15,17,20,27,20,20,20,20,19,16,19,17,18,20,17,17,24,17,17,18,42,17,17,11,22
20250108,5,PM2.5,2,3,3,3,3,2,6,5,3,2,2,3,3,1,1,3,3,3,3,2,2,2,2,3,2,2,2,2,4,2,2,3,6,3,3
20250108,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,5,PM10,9,12,15,12,9,10,14,11,10,14,10,8,8,7,5,8,8,5,6,6,5,6,5,13,8,16,25,13,13,10,35,13,16,12,8
20250108,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,5,AQI,19,19,16,17,18,22,16,16,18,19,15,17,21,20,22,20,20,20,20,18,20,18,19,21,18,18,25,18,17,18,35,18,17,18,22
20250108,6,PM2.5,2,3,4,3,4,1,20,5,3,2,2,3,4,2,3,4,5,2,2,2,2,1,2,2,2,2,2,3,3,2,1,2,5,3,3
20250108,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,6,PM10,11,14,16,14,14,10,,12,12,12,10,9,10,12,11,10,12,4,4,6,4,5,4,9,5,17,23,16,12,12,19,11,11,12,7
20250108,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,6,AQI,19,20,16,17,19,22,29,16,17,20,17,18,19,19,20,19,18,22,21,20,21,19,20,21,19,19,23,17,18,20,20,19,18,19,23
20250108,7,PM2.5,3,5,3,3,4,2,9,4,3,1,2,2,4,2,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,5,3,2
20250108,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,7,PM10,13,20,14,14,15,13,14,8,12,9,8,6,9,9,8,10,9,5,5,7,6,5,4,7,5,15,27,18,15,13,31,9,10,13,6
20250108,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,7,AQI,19,21,17,18,20,20,17,17,17,21,18,19,19,19,21,20,20,22,21,20,21,19,20,21,19,18,27,18,18,19,31,20,19,20,24
20250108,8,PM2.5,3,5,3,2,4,2,4,4,3,3,2,3,4,2,3,4,4,3,3,2,2,3,3,3,2,2,3,3,3,2,3,2,5,3,2
20250108,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,8,PM10,13,18,13,12,12,11,13,7,10,14,9,7,10,9,8,9,10,6,6,9,6,6,6,7,6,19,32,15,14,12,22,11,11,12,6
20250108,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,8,AQI,20,21,18,19,20,21,17,18,18,19,17,18,19,19,21,19,20,21,21,20,20,18,20,20,18,19,32,17,19,20,22,19,19,20,24
20250108,9,PM2.5,5,5,9,7,5,3,5,6,3,3,3,3,5,3,5,5,5,3,,3,3,4,5,5,2,3,3,3,4,3,3,4,6,3,
20250108,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,9,PM10,16,21,17,19,14,15,15,10,13,18,12,10,12,12,14,13,11,7,,12,9,7,8,10,6,22,39,18,16,15,23,15,14,14,
20250108,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,9,AQI,20,21,17,19,20,20,17,18,18,19,16,17,20,19,21,18,20,21,,19,20,18,19,20,18,22,39,18,19,20,23,18,18,18,
20250108,10,PM2.5,6,5,5,3,6,4,6,7,4,3,4,4,6,4,8,8,7,4,4,3,3,4,5,6,2,3,4,4,5,4,3,4,9,4,4
20250108,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,10,PM10,19,23,18,23,17,17,17,12,15,17,13,9,15,16,19,16,14,9,8,15,10,8,9,12,7,23,40,19,20,17,14,15,17,16,9
20250108,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,10,AQI,19,23,18,23,19,21,17,18,18,19,15,17,20,19,20,18,20,21,21,20,21,18,19,21,19,23,40,19,20,20,20,19,18,20,24
20250108,11,PM2.5,,,5,3,7,5,6,,5,3,,5,8,6,8,10,8,,5,2,3,5,4,7,2,3,12,4,6,4,3,5,9,4,5
20250108,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,11,PM10,,,19,22,20,21,17,,,16,,10,23,22,26,22,20,,8,13,9,14,12,13,8,19,29,24,21,19,32,15,16,18,8
20250108,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,11,AQI,,,19,22,20,21,18,,8,20,,18,23,22,26,22,20,,21,21,22,19,20,20,19,19,29,24,21,20,32,19,18,20,23
20250108,12,PM2.5,8,,6,4,7,6,6,7,8,3,5,5,9,10,7,9,8,4,5,2,3,3,4,8,2,3,3,4,7,4,4,4,8,4,4
20250108,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108,12,PM10,32,,26,24,25,26,19,14,17,17,16,11,27,34,23,34,21,10,9,10,8,10,11,20,11,18,33,23,25,24,28,17,19,21,7
